40.77716564,-81.40194689,OH1P-2272595-406494-2272613-406744,404.3618,B
40.77716612,-81.40076794,OH1P-2272921-406498-2272914-406333,404.3633,A
40.77716759,-81.4009213,OHSEC1P-2272879-406498-2272882-406537,407.6878,A
40.77718549,-81.40204926,OHSECSRV-2272566-406501-2272505-406530,410.1628,ABC
40.77718549,-81.40204926,OHSECSRV-2272566-406501-2272545-406529,410.1627,ABC
40.77718549,-81.40204926,OHSECSRV-2272566-406501-2272585-406527,410.1638,ABC
40.77719351,-81.40491794,OHSEC1P-2271772-406494-2271706-406496,407.6834,B
40.77720234,-81.40515692,OHSEC1P-2271706-406496-2271706-406455,407.6836,B
40.77720234,-81.40515692,OHSEC1P-2271706-406496-2271707-406531,407.6835,B
40.77720234,-81.40515692,OHSECSRV-2271706-406496-2271686-406475,410.1654,ABC
40.77725267,-81.40183682,OHSECSRV-2272625-406526-2272637-406494,410.1624,ABC
40.77726406,-81.40050456,OHSECSRV-2272994-406535-2272937-406538,410.1702,ABC
40.77727383,-81.4009077,OHSEC1P-2272882-406537-2272937-406538,407.6879,A
40.77727514,-81.40070811,OHSEC1P-2272937-406538-2272934-406457,407.688,A
40.77727514,-81.40070811,OHSEC1P-2272937-406538-2272936-406625,407.6876,A
40.77727514,-81.40070811,OHSECSRV-2272937-406538-2272993-406506,410.1705,ABC
40.77727779,-81.40492344,OHSEC1P-2271770-406525-2271772-406494,407.6833,B
40.77727779,-81.40492344,OHSECSRV-2271770-406525-2271818-406551,410.1669,ABC
40.77727781,-81.40259445,OHSECSRV-2272415-406533-2272356-406565,410.1747,ABC
40.77727844,-81.40507681,OH1P-2271728-406524-2271746-406774,404.3622,B
40.77728388,-81.40414458,OHSEC1P-2271986-406530-2272052-406531,407.6863,A
40.77728482,-81.40390541,OHSEC1P-2272052-406531-2272038-406645,407.6866,A
40.77728482,-81.40390541,OHSEC1P-2272052-406531-2272054-406450,407.6864,A
40.77728482,-81.40390541,OHSECSRV-2272052-406531-2272085-406523,410.1692,ABC
40.77729801,-81.40515012,OHSECSRV-2271707-406531-2271685-406515,410.1653,ABC
40.77729801,-81.40515012,OHSECSRV-2271707-406531-2271695-406570,410.166,ABC
40.77732689,-81.40407362,OHSECSRV-2272005-406545-2271986-406530,410.1688,ABC
40.77733168,-81.40421793,OHSECSRV-2271965-406547-2271986-406530,410.1687,ABC
40.77733646,-81.40436224,OHSECSRV-2271925-406548-2271986-406530,410.1686,ABC
40.77735605,-81.40495301,OHSECSRV-2271761-406553-2271770-406525,410.1651,ABC
40.77735933,-81.40049976,OHSECSRV-2272995-406570-2272937-406538,410.1698,ABC
40.77736719,-81.40280542,OHSEC1P-2272356-406565-2272355-406476,407.6901,C
40.77736719,-81.40280542,OHSECSRV-2272356-406565-2272335-406535,410.1601,ABC
40.77736719,-81.40280542,OHSECSRV-2272356-406565-2272375-406534,410.1602,ABC
40.77737499,-81.40310055,OHSEC1P-2272274-406566-2272356-406565,407.68,C
40.77737499,-81.40310055,OHSECSRV-2272274-406566-2272215-406539,410.1739,ABC
40.77737499,-81.40310055,OHSECSRV-2272274-406566-2272255-406538,410.174,ABC
